date,item_code,item_desc,item_variation,item_weight,index_name
2023-08-01,3201021,fogao,-0.26,0.1907,IPCA
2023-08-01,3201050,chuveiro eletrico,0.69,0.0076,IPCA
2023-08-01,3202,"tv, som e informatica",-0.97,0.6722,IPCA
2023-08-01,3202001,televisor,-0.51,0.4049,IPCA
2023-08-01,3202003,aparelho de som,-0.06,0.0097,IPCA
2023-08-01,3202008,videogame (console),-0.9,0.0026,IPCA
2023-08-01,3202028,computador pessoal,-1.75,0.255,IPCA
2023-08-01,33,consertos e manutencao,-0.39,0.3362,IPCA
2023-08-01,3301002,conserto de refrigerador,1.41,0.0164,IPCA
2023-08-01,3301006,conserto de televisor,1.35,0.0019,IPCA
2023-08-01,3301015,conserto de maquina de lavar roupa,0.9,0.0049,IPCA
2023-08-01,3301022,reforma de estofado,1.12,0.0455,IPCA
2023-08-01,3301088,conserto de aparelho celular,0.56,0.0608,IPCA
2023-08-01,3301130,conserto de bicicleta,-1.18,0.2067,IPCA
2023-08-01,4,vestuario,0.54,4.7566,IPCA
2023-08-01,41,roupas,0.45,3.2426,IPCA
2023-08-01,4101,roupa masculina,0.41,1.2041,IPCA
2023-08-01,4101002,calca comprida masculina,0.59,0.3217,IPCA
2023-08-01,4101005,agasalho masculino,-0.98,0.0245,IPCA
2023-08-01,4101006,bermuda/short masculino,1.12,0.1878,IPCA
2023-08-01,4101008,cueca,-1.34,0.0078,IPCA
2023-08-01,4101009,camisa/camiseta masculina,0.2,0.6623,IPCA
2023-08-01,4102,roupa feminina,0.44,1.4191,IPCA
2023-08-01,4102002,calca comprida feminina,1.0,0.34,IPCA
2023-08-01,4102003,agasalho feminino,-1.76,0.0287,IPCA
2023-08-01,4102004,saia,-0.15,0.0091,IPCA
2023-08-01,4102005,vestido,0.52,0.3155,IPCA
2023-08-01,4102008,blusa,0.14,0.5454,IPCA
2023-08-01,4102010,lingerie,0.73,0.1104,IPCA
2023-08-01,4102013,bermuda/short feminino,0.37,0.0701,IPCA
2023-08-01,4103,roupa infantil,0.53,0.6193,IPCA
2023-08-01,4103001,uniforme escolar,0.01,0.0874,IPCA
2023-08-01,4103002,calca comprida infantil,-0.83,0.0804,IPCA
2023-08-01,4103005,agasalho infantil,-2.93,0.0093,IPCA
2023-08-01,4103007,vestido infantil,0.6,0.0556,IPCA
2023-08-01,4103008,bermuda/short infantil,1.59,0.0544,IPCA
2023-08-01,4103011,camisa/camiseta infantil,0.75,0.1929,IPCA
2023-08-01,4103031,conjunto infantil,1.14,0.1393,IPCA
2023-08-01,42,calcados e acessorios,0.93,1.2393,IPCA
2023-08-01,4201002,sapato masculino,1.13,0.1683,IPCA
2023-08-01,4201003,sapato feminino,0.68,0.2877,IPCA
2023-08-01,4201004,sapato infantil,-0.18,0.0285,IPCA
2023-08-01,4201015,bolsa,-1.39,0.066,IPCA
2023-08-01,4201040,mochila,-0.9,0.0103,IPCA
2023-08-01,4201063,tenis,1.64,0.4835,IPCA
2023-08-01,4201098,sandalia/chinelo,0.43,0.195,IPCA
2023-08-01,43,joias e bijuterias,-0.22,0.2186,IPCA
2023-08-01,4301001,bijuteria,1.37,0.0191,IPCA
2023-08-01,4301002,joia,-0.93,0.1505,IPCA
2023-08-01,4301004,relogio de pulso,1.33,0.0491,IPCA
2023-08-01,44,tecidos e armarinho,0.19,0.0562,IPCA
2023-08-01,4401001,tecido,0.21,0.0466,IPCA
2023-08-01,4401002,artigos de armarinho,0.08,0.0096,IPCA
2023-08-01,5,transportes,0.34,20.6621,IPCA
2023-08-01,5101,transporte publico,-2.34,2.9644,IPCA
2023-08-01,5101001,onibus urbano,-1.06,1.1831,IPCA
2023-08-01,5101002,taxi,0.43,0.1927,IPCA
2023-08-01,5101004,trem,0.0,0.0378,IPCA
2023-08-01,5101006,onibus intermunicipal,0.85,0.3875,IPCA
2023-08-01,5101007,onibus interestadual,0.74,0.1136,IPCA
2023-08-01,5101010,passagem aerea,-11.69,0.6109,IPCA
2023-08-01,5101011,metro,0.0,0.064,IPCA
2023-08-01,5101026,transporte escolar,0.02,0.1256,IPCA
2023-08-01,5101051,transporte por aplicativo,4.87,0.1953,IPCA
2023-08-01,5101053,integracao transporte publico,0.0,0.054,IPCA
2023-08-01,5102,veiculo proprio,0.76,11.7368,IPCA
2023-08-01,5102001,automovel novo,1.71,3.1161,IPCA
2023-08-01,5102004,emplacamento e licenca,1.62,2.7124,IPCA
2023-08-01,5102005,seguro voluntario de veiculo,-1.42,0.8592,IPCA
2023-08-01,5102006,multa,0.0,0.096,IPCA
2023-08-01,5102007,oleo lubrificante,-0.29,0.145,IPCA
2023-08-01,5102009,acessorios e pecas,-0.29,0.1819,IPCA
2023-08-01,5102010,pneu,-1.55,0.2553,IPCA
2023-08-01,5102011,conserto de automovel,0.92,1.7423,IPCA
2023-08-01,5102013,estacionamento,-0.43,0.0611,IPCA
2023-08-01,5102015,pedagio,0.34,0.0934,IPCA
2023-08-01,5102020,automovel usado,-0.33,1.8025,IPCA
2023-08-01,5102037,pintura de veiculo,-0.35,0.0153,IPCA
2023-08-01,5102051,aluguel de veiculo,-4.8,0.0198,IPCA
2023-08-01,5102053,motocicleta,-0.1,0.6366,IPCA
2023-08-01,5104,combustiveis (veiculos),0.87,5.9609,IPCA
2023-08-01,5104001,gasolina,1.24,5.0125,IPCA
2023-08-01,5104002,etanol,-4.26,0.6614,IPCA
2023-08-01,5104003,oleo diesel,8.54,0.2149,IPCA
2023-08-01,5104005,gas veicular,-0.72,0.0721,IPCA
2023-08-01,6,saude e cuidados pessoais,0.58,13.324,IPCA
2023-08-01,61,produtos farmaceuticos e oticos,0.16,3.687,IPCA
2023-08-01,6101,produtos farmaceuticos,0.14,3.4454,IPCA
2023-08-01,6101001,anti-infeccioso e antibiotico,-0.17,0.2387,IPCA
2023-08-01,6101002,analgesico e antitermico,0.08,0.5943,IPCA
2023-08-01,6101003,anti-inflamatorio e antirreumatico,0.12,0.1619,IPCA
2023-08-01,6101004,antigripal e antitussigeno,0.27,0.2126,IPCA
2023-08-01,6101006,dermatologico,1.12,0.1424,IPCA
2023-08-01,6101007,antialergico e broncodilatador,0.64,0.1757,IPCA
2023-08-01,6101009,gastroprotetor,0.52,0.1498,IPCA
2023-08-01,6101010,vitamina e fortificante,0.41,0.2317,IPCA
2023-08-01,6101011,hormonal,0.32,0.2003,IPCA
2023-08-01,6101013,psicotropico e anorexigeno,0.75,0.3143,IPCA
2023-08-01,6101014,hipotensor e hipocolesterolemico,-0.48,0.5961,IPCA
2023-08-01,6101051,oftalmologico,0.34,0.1007,IPCA
2023-08-01,6101064,antidiabetico,-0.04,0.1839,IPCA
2023-08-01,6101148,neurologico,-0.54,0.1431,IPCA
2023-08-01,6102,produtos oticos,0.4,0.2416,IPCA
2023-08-01,6102012,oculos de grau,0.4,0.2416,IPCA
2023-08-01,62,servicos de saude,0.69,5.5715,IPCA
2023-08-01,6201,servicos medicos e dentarios,0.36,1.123,IPCA
2023-08-01,6201002,medico,0.47,0.5303,IPCA
2023-08-01,6201003,dentista,0.26,0.5293,IPCA
2023-08-01,6201005,aparelho ortodontico,0.53,0.0176,IPCA
2023-08-01,6201007,fisioterapeuta,0.6,0.0004,IPCA
2023-08-01,6201010,psicologo,0.25,0.0454,IPCA
2023-08-01,6202,servicos laboratoriais e hospitalares,0.67,0.5819,IPCA
2023-08-01,6202003,exame de laboratorio,0.01,0.1045,IPCA
2023-08-01,6202004,hospitalizacao e cirurgia,1.06,0.3516,IPCA
2023-08-01,6202006,exame de imagem,0.1,0.1258,IPCA
2023-08-01,6203,plano de saude,0.78,3.8666,IPCA
2023-08-01,63,cuidados pessoais,0.81,4.0655,IPCA
2023-08-01,6301,higiene pessoal,0.81,4.0655,IPCA
2023-08-01,6301001,produto para cabelo,-0.26,0.6348,IPCA
2023-08-01,6301002,fralda descartavel,-1.08,0.229,IPCA
2023-08-01,6301004,produto para barba,-0.35,0.1235,IPCA
2023-08-01,6301006,produto para pele,4.5,0.3977,IPCA
2023-08-01,6301007,produto para higiene bucal,0.33,0.2817,IPCA
2023-08-01,6301010,produto para unha,-1.31,0.0037,IPCA
2023-08-01,6301011,perfume,1.57,1.0817,IPCA
2023-08-01,6301014,desodorante,0.14,0.4284,IPCA
2023-08-01,6301015,absorvente higienico,0.09,0.1169,IPCA
2023-08-01,6301016,sabonete,-0.62,0.3859,IPCA
2023-08-01,6301017,papel higienico,0.31,0.2208,IPCA
2023-08-01,6301020,artigos de maquiagem,1.78,0.1613,IPCA
2023-08-01,7,despesas pessoais,0.38,10.0812,IPCA
2023-08-01,71,servicos pessoais,0.35,6.1701,IPCA
2023-08-01,7101001,costureira,-0.15,0.0138,IPCA
2023-08-01,7101005,manicure,0.25,0.3949,IPCA
2023-08-01,7101010,empregado domestico,0.42,2.7473,IPCA
2023-08-01,7101011,cabeleireiro e barbeiro,0.25,1.0451,IPCA
2023-08-01,7101014,depilacao,0.5,0.0589,IPCA
2023-08-01,7101034,cartorio,0.0,0.0225,IPCA
2023-08-01,7101036,despachante,0.56,0.0883,IPCA
2023-08-01,7101076,servico bancario,0.29,1.6437,IPCA
2023-08-01,7101090,conselho de classe,0.49,0.049,IPCA
2023-08-01,7101144,sobrancelha,0.43,0.1064,IPCA
2023-08-01,72,recreacao e fumo,0.44,3.9111,IPCA
2023-08-01,7201,recreacao,0.53,3.4117,IPCA
2023-08-01,7201006,clube,-0.16,0.0799,IPCA
2023-08-01,7201010,instrumento musical,-2.79,0.0173,IPCA
2023-08-01,7201015,tratamento de animais (clinica),-0.2,0.2755,IPCA
2023-08-01,7201019,bicicleta,0.1,0.1018,IPCA
2023-08-01,7201020,alimento para animais,0.79,0.4067,IPCA
2023-08-01,7201023,brinquedo,0.68,0.2204,IPCA
2023-08-01,7201054,casa noturna,0.51,0.0354,IPCA
2023-08-01,7201063,jogos de azar,0.0,0.4808,IPCA
2023-08-01,7201067,material de caca e pesca,-0.74,0.0097,IPCA
2023-08-01,7201090,hospedagem,1.22,0.5874,IPCA
2023-08-01,7201095,pacote turistico,0.56,0.5528,IPCA
2023-08-01,7201256,servico de higiene para animais,0.6,0.1376,IPCA
2023-08-01,7201266,"cinema, teatro e concertos",0.62,0.5064,IPCA
2023-08-01,7202,fumo,-0.19,0.4994,IPCA
2023-08-01,7202041,cigarro,-0.19,0.4994,IPCA
2023-08-01,8,educacao,0.69,5.8727,IPCA
2023-08-01,81,"cursos, leitura e papelaria",0.69,5.8727,IPCA
2023-08-01,8101,cursos regulares,0.72,4.4097,IPCA
2023-08-01,8101001,creche,1.86,0.1908,IPCA
2023-08-01,8101002,pre-escola,0.8,0.3207,IPCA
2023-08-01,8101003,ensino fundamental,0.52,1.5522,IPCA
2023-08-01,8101004,ensino medio,0.08,0.3935,IPCA
2023-08-01,8101005,ensino superior,1.12,1.6406,IPCA
2023-08-01,8101006,pos-graduacao,-0.78,0.2453,IPCA
2023-08-01,8101008,educacao de jovens e adultos,0.87,0.0377,IPCA
2023-08-01,8101045,curso tecnico,2.14,0.0289,IPCA
2023-08-01,8102,leitura,0.5,0.5261,IPCA
2023-08-01,8102001,jornal diario,3.28,0.0359,IPCA
2023-08-01,8102004,revista,0.0,0.0326,IPCA
2023-08-01,8102007,livro didatico,0.0,0.3594,IPCA
2023-08-01,8102008,livro nao didatico,1.5,0.0982,IPCA
2023-08-01,8103,papelaria,0.6,0.1462,IPCA
2023-08-01,8103001,caderno,0.95,0.0543,IPCA
2023-08-01,8103014,artigos de papelaria,0.39,0.0919,IPCA
2023-08-01,8104,cursos diversos,0.61,0.7907,IPCA
2023-08-01,8104001,curso preparatorio,1.21,0.0703,IPCA
2023-08-01,8104003,curso de idioma,0.18,0.2833,IPCA
2023-08-01,8104004,curso de informatica,0.02,0.0015,IPCA
2023-08-01,8104005,autoescola,-0.18,0.0548,IPCA
2023-08-01,8104006,atividades fisicas,0.94,0.3809,IPCA
2023-08-01,9,comunicacao,-0.09,4.916,IPCA
2023-08-01,9101001,correio,0.0,0.0627,IPCA
2023-08-01,9101002,plano de telefonia fixa,0.01,0.2454,IPCA
2023-08-01,9101008,plano de telefonia movel,0.0,1.3167,IPCA
2023-08-01,9101010,tv por assinatura,0.0,0.3883,IPCA
2023-08-01,9101018,acesso a internet,0.0,0.4328,IPCA
2023-08-01,9101019,aparelho telefonico,-0.62,0.8727,IPCA
2023-08-01,9101115,servicos de streaming,1.07,0.0734,IPCA
2023-08-01,9101116,"combo de telefonia, internet e tv por assinatura",0.0,1.524,IPCA
2023-08-01,0,indice geral,0.28,100.0,IPCA-15
2023-08-01,1,alimentacao e bebidas,-0.65,21.4609,IPCA-15
2023-08-01,11,alimentacao no domicilio,-0.99,15.5122,IPCA-15
2023-08-01,1101,"cereais, leguminosas e oleaginosas",-1.54,0.8383,IPCA-15
2023-08-01,1101002,arroz,-0.2,0.5935,IPCA-15
2023-08-01,1101051,feijao - mulatinho,-2.91,0.0137,IPCA-15
2023-08-01,1101052,feijao - preto,1.52,0.0523,IPCA-15
2023-08-01,1101053,feijao - macacar (fradinho),-3.16,0.0183,IPCA-15
2023-08-01,1101073,feijao - carioca (rajado),-8.02,0.1467,IPCA-15
2023-08-01,1101079,milho (em grao),1.7,0.0138,IPCA-15
2023-08-01,1102,"farinhas, feculas e massas",-0.75,0.541,IPCA-15
2023-08-01,1102001,farinha de arroz,4.14,0.0036,IPCA-15
2023-08-01,1102006,macarrao,-1.17,0.1646,IPCA-15
2023-08-01,1102008,fuba de milho,3.16,0.0084,IPCA-15
2023-08-01,1102010,flocos de milho,0.98,0.0098,IPCA-15
2023-08-01,1102012,farinha de trigo,-0.97,0.0607,IPCA-15
2023-08-01,1102023,farinha de mandioca,-0.8,0.1352,IPCA-15
2023-08-01,1102029,massa semipreparada,-0.53,0.1274,IPCA-15
2023-08-01,1102061,macarrao instantaneo,-0.99,0.0314,IPCA-15
2023-08-01,1103,"tuberculos, raizes e legumes",-5.22,0.8252,IPCA-15
2023-08-01,1103002,batata-doce,0.78,0.0385,IPCA-15
2023-08-01,1103003,batata-inglesa,-12.68,0.2131,IPCA-15
2023-08-01,1103005,mandioca (aipim),-1.22,0.0188,IPCA-15
2023-08-01,1103020,abobrinha,-18.36,0.0094,IPCA-15
2023-08-01,1103025,pepino,-17.88,0.0044,IPCA-15
2023-08-01,1103026,pimentao,-4.05,0.0223,IPCA-15
2023-08-01,1103028,tomate,-5.6,0.2944,IPCA-15
2023-08-01,1103043,cebola,0.76,0.1437,IPCA-15
2023-08-01,1103044,cenoura,3.42,0.0804,IPCA-15
2023-08-01,1104,acucares e derivados,0.36,0.7623,IPCA-15
2023-08-01,1104003,acucar refinado,0.71,0.1202,IPCA-15
2023-08-01,1104004,acucar cristal,-0.75,0.1293,IPCA-15
2023-08-01,1104018,balas,0.2,0.0157,IPCA-15
2023-08-01,1104023,chocolate em barra e bombom,0.94,0.1986,IPCA-15
2023-08-01,1104032,sorvete,0.33,0.1689,IPCA-15
2023-08-01,1104052,chocolate e achocolatado em po,0.35,0.128,IPCA-15
2023-08-01,1104060,doce de frutas em pasta,-1.49,0.0017,IPCA-15
2023-08-01,1105,hortalicas e verduras,-2.34,0.2434,IPCA-15
2023-08-01,1105001,alface,-1.26,0.1105,IPCA-15
2023-08-01,1105004,coentro,-3.8,0.009,IPCA-15
2023-08-01,1105005,couve,-4.66,0.0177,IPCA-15
2023-08-01,1105006,couve-flor,-8.52,0.0033,IPCA-15
2023-08-01,1105010,repolho,-0.69,0.0219,IPCA-15
2023-08-01,1105012,cheiro-verde,-1.07,0.0478,IPCA-15
2023-08-01,1105019,brocolis,-6.63,0.0333,IPCA-15
2023-08-01,1106,frutas,1.42,1.0767,IPCA-15
2023-08-01,1106001,banana-da-terra,0.31,0.0196,IPCA-15
2023-08-01,1106003,abacaxi,0.82,0.0179,IPCA-15
2023-08-01,1106004,abacate,5.27,0.0007,IPCA-15
2023-08-01,1106005,banana - d'agua,3.27,0.1003,IPCA-15
2023-08-01,1106006,banana - maca,2.89,0.0044,IPCA-15
2023-08-01,1106008,banana - prata,1.23,0.1867,IPCA-15
2023-08-01,1106011,laranja - baia,-0.1,0.0051,IPCA-15
2023-08-01,1106012,laranja - lima,5.86,0.005,IPCA-15
2023-08-01,1106015,limao,37.89,0.0204,IPCA-15
2023-08-01,1106017,maca,0.3,0.1691,IPCA-15
2023-08-01,1106018,mamao,3.45,0.1511,IPCA-15
2023-08-01,1106019,manga,1.28,0.0709,IPCA-15
2023-08-01,1106020,maracuja,-3.03,0.0089,IPCA-15
2023-08-01,1106021,melancia,-2.89,0.0399,IPCA-15
2023-08-01,1106022,melao,-6.26,0.0229,IPCA-15
2023-08-01,1106023,pera,0.41,0.0263,IPCA-15
2023-08-01,1106027,tangerina,0.6,0.0443,IPCA-15
2023-08-01,1106028,uva,1.13,0.0724,IPCA-15
2023-08-01,1106039,laranja - pera,-2.65,0.0919,IPCA-15
2023-08-01,1106051,morango,-5.87,0.0143,IPCA-15
2023-08-01,1106084,goiaba,-8.9,0.0048,IPCA-15
2023-08-01,1107,carnes,-1.44,2.5745,IPCA-15
2023-08-01,1107009,figado,-2.23,0.0177,IPCA-15
2023-08-01,1107018,carne de porco,-1.33,0.3132,IPCA-15
2023-08-01,1107031,carne de carneiro,2.03,0.0027,IPCA-15
2023-08-01,1107081,cupim,-1.5,0.0114,IPCA-15
2023-08-01,1107084,contrafile,-2.26,0.4378,IPCA-15
2023-08-01,1107085,file-mignon,-5.81,0.0236,IPCA-15
2023-08-01,1107087,cha de dentro,-0.88,0.2972,IPCA-15
2023-08-01,1107088,alcatra,-1.76,0.3216,IPCA-15
2023-08-01,1107089,patinho,-0.51,0.1596,IPCA-15
2023-08-01,1107090,lagarto redondo,-3.24,0.0088,IPCA-15
2023-08-01,1107091,lagarto comum,-1.05,0.0701,IPCA-15
2023-08-01,1107093,musculo,-0.66,0.1464,IPCA-15
2023-08-01,1107094,pa,-0.81,0.0962,IPCA-15
2023-08-01,1107095,acem,-0.45,0.2549,IPCA-15
2023-08-01,1107096,peito,-2.66,0.0103,IPCA-15
2023-08-01,1107097,capa de file,-1.14,0.0309,IPCA-15
2023-08-01,1107099,costela,-2.13,0.331,IPCA-15
2023-08-01,1107208,picanha,-0.97,0.0413,IPCA-15
2023-08-01,1108,pescados,-0.24,0.1912,IPCA-15
2023-08-01,1108002,peixe - anchova,-0.22,0.0006,IPCA-15
2023-08-01,1108004,peixe - corvina,-0.88,0.0202,IPCA-15
2023-08-01,1108012,peixe - sardinha,1.58,0.0051,IPCA-15
2023-08-01,1108013,camarao,0.23,0.0231,IPCA-15
2023-08-01,1108019,peixe - cavala,-0.48,0.0011,IPCA-15
2023-08-01,1108029,peixe - cacao,0.89,0.0062,IPCA-15
2023-08-01,1108031,peixe - merluza,-0.39,0.0166,IPCA-15
2023-08-01,1108032,peixe - serra,1.43,0.0016,IPCA-15
2023-08-01,1108038,peixe - pescada,-0.91,0.0251,IPCA-15
2023-08-01,1108045,caranguejo,-2.03,0.0048,IPCA-15
2023-08-01,1108049,peixe - castanha,-0.22,0.001,IPCA-15
2023-08-01,1108052,peixe - palombeta,-5.8,0.001,IPCA-15
2023-08-01,1108075,peixe - salmao,-1.54,0.0156,IPCA-15
2023-08-01,1108080,peixe - tilapia,0.36,0.0485,IPCA-15
2023-08-01,1108087,peixe - tambaqui,0.99,0.0103,IPCA-15
2023-08-01,1108088,peixe - dourada,1.5,0.0056,IPCA-15
2023-08-01,1108092,peixe - filhote,-3.74,0.0044,IPCA-15
2023-08-01,1108125,peixe - aruana,0.12,0.0006,IPCA-15
2023-08-01,1109,carnes e peixes industrializados,-0.63,0.6641,IPCA-15
2023-08-01,1109002,presunto,0.56,0.0975,IPCA-15
2023-08-01,1109007,salsicha,-0.38,0.0477,IPCA-15
2023-08-01,1109008,linguica,-1.0,0.3396,IPCA-15
2023-08-01,1109010,mortadela,-0.29,0.0499,IPCA-15
2023-08-01,1109012,salame,0.56,0.0096,IPCA-15
2023-08-01,1109023,bacalhau,1.88,0.0084,IPCA-15
2023-08-01,1109056,carne-seca e de sol,-1.24,0.1051,IPCA-15
2023-08-01,1109058,carne de porco salgada e defumada,1.16,0.0064,IPCA-15
2023-08-01,1110,aves e ovos,-2.78,1.3014,IPCA-15
2023-08-01,1110009,frango inteiro,-2.68,0.3592,IPCA-15
2023-08-01,1110010,frango em pedacos,-3.66,0.6337,IPCA-15
2023-08-01,1110044,ovo de galinha,-1.11,0.3085,IPCA-15
2023-08-01,1111,leites e derivados,-0.88,1.9995,IPCA-15
2023-08-01,1111004,leite longa vida,-2.4,0.8169,IPCA-15
2023-08-01,1111008,leite condensado,-1.65,0.0246,IPCA-15
2023-08-01,1111009,leite em po,-1.71,0.2236,IPCA-15
2023-08-01,1111011,queijo,0.85,0.6082,IPCA-15
2023-08-01,1111019,iogurte e bebidas lacteas,0.51,0.1793,IPCA-15
2023-08-01,1111021,requeijao,-0.27,0.0647,IPCA-15
2023-08-01,1111031,manteiga,0.47,0.07,IPCA-15
2023-08-01,1111038,leite fermentado,-0.4,0.0121,IPCA-15
2023-08-01,1112,panificados,-0.32,1.7633,IPCA-15
2023-08-01,1112003,biscoito,-0.46,0.5165,IPCA-15
2023-08-01,1112015,pao frances,-0.42,0.8433,IPCA-15
2023-08-01,1112017,pao doce,-0.51,0.09,IPCA-15
2023-08-01,1112018,pao de forma,0.75,0.1197,IPCA-15
2023-08-01,1112019,bolo,-0.15,0.1569,IPCA-15
2023-08-01,1112025,pao de queijo,-0.12,0.0368,IPCA-15
2023-08-01,1113,oleos e gorduras,-0.99,0.4267,IPCA-15
2023-08-01,1113013,oleo de soja,-2.15,0.2373,IPCA-15
2023-08-01,1113014,azeite de oliva,3.41,0.0741,IPCA-15
2023-08-01,1113040,margarina,-1.43,0.1152,IPCA-15
2023-08-01,1114,bebidas e infusoes,-0.2,1.7428,IPCA-15
2023-08-01,1114001,suco de frutas,0.52,0.1324,IPCA-15
2023-08-01,1114003,polpa de fruta (congelada),2.04,0.0151,IPCA-15
2023-08-01,1114004,acai (emulsao),-7.66,0.0629,IPCA-15
2023-08-01,1114022,cafe moido,-1.43,0.3992,IPCA-15
2023-08-01,1114023,cafe soluvel,0.93,0.0101,IPCA-15
2023-08-01,1114083,refrigerante e agua mineral,0.38,0.5301,IPCA-15
2023-08-01,1114084,cerveja,1.0,0.4134,IPCA-15
2023-08-01,1114085,outras bebidas alcoolicas,1.4,0.041,IPCA-15
2023-08-01,1114087,vinho,-0.03,0.0669,IPCA-15
2023-08-01,1114090,suco em po,-1.15,0.0478,IPCA-15
2023-08-01,1114091,cha mate (erva mate),-0.71,0.0239,IPCA-15
2023-08-01,1115,enlatados e conservas,-0.04,0.1666,IPCA-15
2023-08-01,1115013,alimento infantil,-1.64,0.0032,IPCA-15
2023-08-01,1115016,palmito em conserva,0.33,0.0202,IPCA-15
2023-08-01,1115017,pepino em conserva,3.2,0.0049,IPCA-15
2023-08-01,1115039,sardinha em conserva,-0.22,0.0453,IPCA-15
2023-08-01,1115050,salsicha em conserva,-1.42,0.0018,IPCA-15
2023-08-01,1115056,sopa desidratada,-0.46,0.0016,IPCA-15
2023-08-01,1115057,azeitona,-0.25,0.0331,IPCA-15
2023-08-01,1115058,milho-verde em conserva,-1.15,0.0332,IPCA-15
2023-08-01,1115075,atum em conserva,1.51,0.0234,IPCA-15
2023-08-01,1116,sal e condimentos,0.93,0.3951,IPCA-15
2023-08-01,1116001,leite de coco,2.47,0.0027,IPCA-15
2023-08-01,1116005,atomatado,0.68,0.1291,IPCA-15
2023-08-01,1116010,alho,2.3,0.1029,IPCA-15
2023-08-01,1116013,sal,0.03,0.0032,IPCA-15
2023-08-01,1116022,colorau,3.66,0.0009,IPCA-15
2023-08-01,1116023,caldo de tucupi,2.6,0.0011,IPCA-15
2023-08-01,1116026,fermento,1.05,0.006,IPCA-15
2023-08-01,1116033,maionese,-1.42,0.0606,IPCA-15
2023-08-01,1116041,vinagre,-0.79,0.0174,IPCA-15
2023-08-01,1116048,caldo concentrado,-0.05,0.0115,IPCA-15
2023-08-01,1116071,tempero misto,2.07,0.0599,IPCA-15
2023-08-01,12,alimentacao fora do domicilio,0.22,5.9487,IPCA-15
2023-08-01,1201001,refeicao,0.35,3.6584,IPCA-15
2023-08-01,1201003,lanche,0.14,1.7584,IPCA-15
2023-08-01,1201009,cafezinho,-0.1,0.0435,IPCA-15
2023-08-01,1201061,doces,0.13,0.0045,IPCA-15
2023-08-01,2,habitacao,1.08,15.2291,IPCA-15
2023-08-01,21,encargos e manutencao,-0.02,9.9624,IPCA-15
2023-08-01,2101,aluguel e taxas,-0.03,7.8201,IPCA-15
2023-08-01,2101001,aluguel residencial,-0.37,3.7431,IPCA-15
2023-08-01,2101002,condominio,0.35,2.2547,IPCA-15
2023-08-01,2101004,taxa de agua e esgoto,0.2,1.8223,IPCA-15
2023-08-01,2103,reparos,0.32,1.3315,IPCA-15
2023-08-01,2103005,ferragens,-1.35,0.0111,IPCA-15
2023-08-01,2103008,material de eletricidade,0.51,0.0127,IPCA-15
2023-08-01,2103012,vidro,0.81,0.0033,IPCA-15
2023-08-01,2103014,tinta,-0.16,0.3193,IPCA-15
2023-08-01,2103032,revestimento de piso e parede,0.39,0.2559,IPCA-15
2023-08-01,2103038,madeira e taco,-0.54,0.0127,IPCA-15
2023-08-01,2103039,cimento,0.33,0.0243,IPCA-15
2023-08-01,2103040,tijolo,1.27,0.0184,IPCA-15
2023-08-01,2103041,material hidraulico,1.66,0.0435,IPCA-15
2023-08-01,2103042,mao de obra,0.52,0.5775,IPCA-15
2023-08-01,2103048,areia,0.64,0.0123,IPCA-15
2023-08-01,2103055,telha,-0.39,0.0406,IPCA-15
2023-08-01,2104,artigos de limpeza,-0.4,0.8108,IPCA-15
2023-08-01,2104003,saco para lixo,0.95,0.0032,IPCA-15
2023-08-01,2104005,agua sanitaria,-1.0,0.0641,IPCA-15
2023-08-01,2104008,detergente,0.03,0.1678,IPCA-15
2023-08-01,2104009,sabao em po,-0.71,0.2611,IPCA-15
2023-08-01,2104012,desinfetante,-0.28,0.0632,IPCA-15
2023-08-01,2104015,sabao em barra,-0.16,0.0294,IPCA-15
2023-08-01,2104016,esponja de limpeza,0.95,0.0039,IPCA-15
2023-08-01,2104019,sabao liquido,1.73,0.0056,IPCA-15
2023-08-01,2104020,limpador multiuso,-0.05,0.028,IPCA-15
2023-08-01,2104041,papel toalha,2.78,0.0049,IPCA-15
2023-08-01,2104085,amaciante e alvejante,-0.48,0.1796,IPCA-15
2023-08-01,22,combustiveis e energia,3.15,5.2666,IPCA-15
2023-08-01,2201,combustiveis (domesticos),-0.73,1.4217,IPCA-15
2023-08-01,2201003,carvao vegetal,-0.4,0.0034,IPCA-15
2023-08-01,2201004,gas de botijao,-0.79,1.2471,IPCA-15
2023-08-01,2201005,gas encanado,-0.31,0.1712,IPCA-15
2023-08-01,2202,energia eletrica residencial,4.59,3.8449,IPCA-15
2023-08-01,3,artigos de residencia,0.01,3.8365,IPCA-15
2023-08-01,31,moveis e utensilios,0.13,1.8638,IPCA-15
2023-08-01,3101,mobiliario,0.41,1.219,IPCA-15
2023-08-01,3101002,movel para sala,0.81,0.4107,IPCA-15
2023-08-01,3101003,movel para quarto,0.45,0.5337,IPCA-15
2023-08-01,3101015,movel para copa e cozinha,-0.07,0.2341,IPCA-15
2023-08-01,3101016,movel infantil,0.33,0.0241,IPCA-15
2023-08-01,3101017,colchao,-3.79,0.0164,IPCA-15
2023-08-01,3102,utensilios e enfeites,-0.68,0.4485,IPCA-15
2023-08-01,3102001,artigos de iluminacao,0.21,0.071,IPCA-15
2023-08-01,3102005,tapete,0.19,0.0515,IPCA-15
